URL,Locale,Locale Name,Original Title,Optimized Title,HTML Lang,Status,Error
https://www.aiseoturbo.com/es/help/seo-tools-features,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/seo-tools-features,it,Italiano,"SEO Tools Features - Complete Guide | AI SEO Turbo","Funzionalità Strumenti SEO - Guida Completa | AI SEO Turbo - Italia",en,OK,
https://www.aiseoturbo.com/id/help/seo-tools-features,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/features/seo-audit,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Guide Fonction Audit SEO - Analyse Complète - France",en,OK,
https://www.aiseoturbo.com/de/help/features/seo-audit,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/features/seo-audit,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Guía Función Auditoría SEO - Análisis Completo - España",en,OK,
https://www.aiseoturbo.com/it/help/features/seo-audit,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Guida Funzione Audit SEO - Analisi Completa - Italia",en,OK,
https://www.aiseoturbo.com/id/help/features/seo-audit,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/features/site-crawler,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Fonction Crawleur Site - Guide Analyse SEO Technique - France",en,OK,
https://www.aiseoturbo.com/de/help/features/site-crawler,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/features/site-crawler,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Función Rastreador Sitio - Guía Análisis SEO Técnico - España",en,OK,
https://www.aiseoturbo.com/it/help/features/site-crawler,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Funzione Crawler Sito - Guida Analisi SEO Tecnica - Italia",en,OK,
https://www.aiseoturbo.com/id/help/features/site-crawler,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/features/competitor-analysis,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/features/competitor-analysis,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Wettbewerbsanalyse Funktion - SEO Intelligence Leitfaden - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/features/competitor-analysis,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/features/competitor-analysis,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/features/competitor-analysis,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/features/ai-assistant,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/features/ai-assistant,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/features/ai-assistant,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/features/ai-assistant,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/features/ai-assistant,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/account-billing,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/account-billing,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/account-billing,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/account-billing,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Account & Fatturazione - Guida Gestione Abbonamento - Italia",en,OK,
https://www.aiseoturbo.com/id/help/account-billing,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Akun & Penagihan - Panduan Manajemen Langganan - Indonesia",en,OK,
https://www.aiseoturbo.com/fr/help/billing/payment-methods,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Modes de Paiement - Options Facturation Sécurisée - France",en,OK,
https://www.aiseoturbo.com/de/help/billing/payment-methods,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Zahlungsmethoden - Sichere Abrechnungsoptionen - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/billing/payment-methods,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Métodos de Pago - Opciones de Facturación Segura - España",en,OK,
https://www.aiseoturbo.com/it/help/billing/payment-methods,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Metodi di Pagamento - Opzioni Fatturazione Sicura - Italia",en,OK,
https://www.aiseoturbo.com/id/help/billing/payment-methods,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/billing/upgrade-plan,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Mettre à Niveau - Choisissez Votre Solution SEO - France",en,OK,
https://www.aiseoturbo.com/de/help/billing/upgrade-plan,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/billing/upgrade-plan,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/billing/upgrade-plan,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/billing/upgrade-plan,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Upgrade Paket - Pilih Solusi SEO Anda - Indonesia",en,OK,
https://www.aiseoturbo.com/fr/help/billing/invoices,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Factures & Historique - Gestion du Compte - France",en,OK,
https://www.aiseoturbo.com/de/help/billing/invoices,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Rechnungen & Abrechnungshistorie - Kontoverwaltung - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/billing/invoices,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Facturas & Historial - Gestión de Cuenta - España",en,OK,
https://www.aiseoturbo.com/it/help/billing/invoices,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Fatture & Storico - Gestione Account - Italia",en,OK,
https://www.aiseoturbo.com/id/help/billing/invoices,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/billing/cancellation,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/billing/cancellation,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Kündigungsrichtlinie - Kontoverwaltung Leitfaden - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/billing/cancellation,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/billing/cancellation,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/billing/cancellation,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""

https://www.aiseoturbo.com/fr/help/security/privacy,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Politique de Confidentialité - Protection Données & RGPD - France",en,OK,
https://www.aiseoturbo.com/de/help/security/privacy,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Datenschutzrichtlinie - Datenschutz & DSGVO Konformität - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/security/privacy,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/security/privacy,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Politica Privacy - Protezione Dati & Conformità GDPR - Italia",en,OK,
https://www.aiseoturbo.com/id/help/security/privacy,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Kebijakan Privasi - Perlindungan Data & Kepatuhan GDPR - Indonesia",en,OK,
https://www.aiseoturbo.com/fr/help/security/gdpr,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Conformité RGPD - Guide Protection des Données - France",en,OK,
https://www.aiseoturbo.com/de/help/security/gdpr,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","DSGVO Konformität - Datenschutz Leitfaden - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/security/gdpr,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Cumplimiento RGPD - Guía Protección de Datos - España",en,OK,
https://www.aiseoturbo.com/it/help/security/gdpr,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Conformità GDPR - Guida Protezione Dati - Italia",en,OK,
https://www.aiseoturbo.com/id/help/security/gdpr,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/security/two-factor-authentication,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/security/two-factor-authentication,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/security/two-factor-authentication,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Autenticación de Dos Factores - Seguridad Cuenta - España",en,OK,
https://www.aiseoturbo.com/it/help/security/two-factor-authentication,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/security/two-factor-authentication,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/security/best-practices,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/security/best-practices,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/security/best-practices,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/security/best-practices,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Migliori Pratiche Sicurezza - Guida Protezione Account - Italia",en,OK,
https://www.aiseoturbo.com/id/help/security/best-practices,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Praktik Terbaik Keamanan - Panduan Perlindungan Akun - Indonesia",en,OK,
https://www.aiseoturbo.com/fr/help/troubleshooting,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Dépannage - Problèmes Courants & Solutions - France",en,OK,
https://www.aiseoturbo.com/de/help/troubleshooting,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Fehlerbehebung - Häufige Probleme & Lösungen - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/troubleshooting,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Solución de Problemas - Problemas Comunes & Soluciones - España",en,OK,
https://www.aiseoturbo.com/it/help/troubleshooting,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Risoluzione Problemi - Problemi Comuni & Soluzioni - Italia",en,OK,
https://www.aiseoturbo.com/id/help/troubleshooting,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Pemecahan Masalah - Masalah Umum & Solusi - Indonesia",en,OK,
https://www.aiseoturbo.com/fr/help/troubleshooting/login-issues,fr,Français,"Login Issues Troubleshooting - AISEOTurbo Help","Problèmes Connexion - Dépannage AISEOTurbo - France",en,OK,
https://www.aiseoturbo.com/de/help/troubleshooting/login-issues,de,Deutsch,"Login Issues Troubleshooting - AISEOTurbo Help","Anmeldeprobleme Fehlerbehebung - AISEOTurbo Hilfe - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/troubleshooting/login-issues,es,Español,"Login Issues Troubleshooting - AISEOTurbo Help","Problemas Inicio Sesión - Solución AISEOTurbo - España",en,OK,
https://www.aiseoturbo.com/it/help/troubleshooting/login-issues,it,Italiano,"Login Issues Troubleshooting - AISEOTurbo Help","Problemi Accesso - Risoluzione AISEOTurbo - Italia",en,OK,
https://www.aiseoturbo.com/id/help/troubleshooting/login-issues,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/troubleshooting/audit-issues,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/troubleshooting/audit-issues,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/troubleshooting/audit-issues,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/troubleshooting/audit-issues,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/troubleshooting/audit-issues,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/troubleshooting/performance,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/troubleshooting/performance,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/troubleshooting/performance,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/troubleshooting/performance,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/troubleshooting/performance,id,Bahasa Indonesia,"Performance Issues Troubleshooting - AISEOTurbo Help","Masalah Performa - Pemecahan AISEOTurbo - Indonesia",en,OK,
https://www.aiseoturbo.com/fr/help/troubleshooting/sync-issues,fr,Français,"Sync Issues Troubleshooting - AISEOTurbo Help","Problèmes Synchronisation - Dépannage AISEOTurbo - France",en,OK,
https://www.aiseoturbo.com/de/help/troubleshooting/sync-issues,de,Deutsch,"Sync Issues Troubleshooting - AISEOTurbo Help","Synchronisationsprobleme Fehlerbehebung - AISEOTurbo Hilfe - Deutschland",en,OK,
https://www.aiseoturbo.com/es/help/troubleshooting/sync-issues,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/troubleshooting/sync-issues,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/troubleshooting/sync-issues,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/api-integrations,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/api-integrations,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/api-integrations,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/api-integrations,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/api-integrations,id,Bahasa Indonesia,"API & Integrations - AISEOTurbo Help","API & Integrasi - Dokumentasi Pengembang - Indonesia",en,OK,
https://www.aiseoturbo.com/fr/help/api/authentication,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Authentification API - Guide Développeur - France",en,OK,
https://www.aiseoturbo.com/de/help/api/authentication,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/api/authentication,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Autenticación API - Guía Desarrollador - España",en,OK,
https://www.aiseoturbo.com/it/help/api/authentication,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Autenticazione API - Guida Sviluppatore - Italia",en,OK,
https://www.aiseoturbo.com/id/help/api/authentication,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Autentikasi API - Panduan Pengembang - Indonesia",en,OK,
https://www.aiseoturbo.com/fr/help/api/webhooks,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","API Webhooks - Guide d'Intégration - France",en,OK,
https://www.aiseoturbo.com/de/help/api/webhooks,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/api/webhooks,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","API Webhooks - Guía de Integración - España",en,OK,
https://www.aiseoturbo.com/it/help/api/webhooks,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","API Webhooks - Guida Integrazione - Italia",en,OK,
https://www.aiseoturbo.com/id/help/api/webhooks,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","API Webhooks - Panduan Integrasi - Indonesia",en,OK,
