"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.aiseoturbo.com/about","text/html; charset=utf-8","200","OK","Indexable","","About Us - SEO Experts & AI Innovation | AI SEO Turbo","53","474","Learn about our mission to revolutionize SEO with AI technology. Meet the team committed to helping businesses succeed online with cutting-edge tools.","150","970","about aiseoturbo,seo company,ai seo team,seo experts","52","About AISEOTurbo","16","Our Story","9","Our Values","10","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/about","","","","","","58211","12712","12712","4.954","","385","66","5.833","37.427","Hard","5.720","1","0","","60","58","0","98.310","17","15","0","3","3","0","","","","","199f873a6cab61d3d0edd5030cbe71b4","0.535","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/about","2025-10-20 11:48:14"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-c8590864-24a890108fe4b298.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.311","Mon, 20 Oct 2025 09:48:15 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-c8590864-24a890108fe4b298.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/privacy","text/html; charset=utf-8","200","OK","Indexable","","Privacy Policy - Data Protection | AI SEO Turbo","47","407","Learn how AISEOTurbo protects your privacy and handles your data. Our privacy policy covers GDPR compliance and data security measures.","135","893","privacy policy, data protection, GDPR, privacy rights","53","Privacy Policy","14","Privacy & Data Protection in SEO Analysis","41","Compliance & Legal Framework","28","index,follow","","","","https://www.aiseoturbo.com/privacy","","","","","","51594","12595","12595","4.908","","706","130","5.431","34.160","Hard","11.305","1","0","","64","58","0","98.310","17","15","0","3","3","0","","","","","2413fec4983cbef4c07284f7d0480f93","0.461","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/privacy","2025-10-20 11:48:14"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-e1a19554-2ea2de1d013fda6f.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.157","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-e1a19554-2ea2de1d013fda6f.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/app/page-c2124c3568226f56.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.172","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/app/page-c2124c3568226f56.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/help","text/html; charset=utf-8","200","OK","Indexable","","Help Center - SEO Support & Guides | AI SEO Turbo","49","445","Get help with AI SEO Turbo. Find answers to common questions, tutorials, troubleshooting guides, and contact support for personalized assistance.","145","930","SEO help,support center,SEO tutorials,troubleshooting,SEO guides,customer support","81","How can we help you?","20","Quick Answers","13","Browse by Category","18","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help","","","","","","92724","15580","15580","6.071","","472","129","3.659","65.288","Normal","5.372","1","0","","122","58","0","98.310","48","44","0","3","3","0","","","","","fbffdec8b95056a0279e799f6474f55d","0.498","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-1aa7321d-ef87d882f07afd79.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.156","Mon, 20 Oct 2025 09:25:10 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-1aa7321d-ef87d882f07afd79.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-eac6bdf5-a100b69be36c4b2a.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.162","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-eac6bdf5-a100b69be36c4b2a.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-852db567-fb63a95a5cc9f190.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.156","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-852db567-fb63a95a5cc9f190.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-9d914d86-19dc7023f5be1fb6.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.162","Mon, 20 Oct 2025 09:25:10 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-9d914d86-19dc7023f5be1fb6.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-2f131a9f-ca2ff3b1b670b036.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.161","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-2f131a9f-ca2ff3b1b670b036.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/demo","text/html; charset=utf-8","200","OK","Indexable","","Free SEO Audit Demo - Try AI SEO Turbo | AI SEO Turbo","53","484","Try our AI-powered SEO audit tool for free. Analyze any website instantly and get recommendations to improve search rankings and drive traffic.","143","912","SEO audit demo,free SEO tool,website analysis,SEO checker,SEO audit free","72","Try Our AI-Powered SEO Audit","28","See What Our AI SEO Audit Uncovers","34","Comprehensive SEO Analysis Coverage","35","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/demo","","","","","","53843","12561","12561","4.895","","364","68","5.353","44.520","Hard","6.507","1","0","","2","2","0","3.390","18","16","0","3","3","0","","","","","5bc158221ef8e88f911e50447d6ad132","0.483","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/demo","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-a67eacec-9cac235b4a7d1d94.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.163","Mon, 20 Oct 2025 09:25:10 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-a67eacec-9cac235b4a7d1d94.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-0a0c94b8-fde412955d24a874.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.285","Mon, 20 Oct 2025 09:48:15 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-0a0c94b8-fde412955d24a874.js","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/features/ai-assistant","text/html; charset=utf-8","200","OK","Indexable","","AI SEO Assistant - Smart Recommendations | AI SEO Turbo","55","521","AI-powered SEO assistant providing personalized recommendations, content optimization suggestions, and automated insights for better rankings.","142","930","AI SEO assistant, SEO recommendations, AI optimization, SEO insights","68","Get Personalized SEO Recommendations","36","AI SEO Assistant","16","How Our AI Works","16","index,follow","","","","https://www.aiseoturbo.com/features/ai-assistant","","","","","","127396","21022","21022","8.192","","1305","404","3.230","38.700","Hard","11.138","1","1","","60","58","0","98.310","17","15","0","3","3","0","","","","","15c197f1172ac39fde3b35f0ff6b7617","0.483","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/features/ai-assistant","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-514b98b6-9663aa3e17b9b9bd.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.154","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-514b98b6-9663aa3e17b9b9bd.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-bdbc1a5c-e386f793a86d9611.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.163","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-bdbc1a5c-e386f793a86d9611.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-e14817b4-515bd84923d6dd82.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.163","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-e14817b4-515bd84923d6dd82.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-395725b8-45adc6168ac38237.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.172","Mon, 20 Oct 2025 07:27:45 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-395725b8-45adc6168ac38237.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-8ecf99e2-a0009eafeb40982f.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.162","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-8ecf99e2-a0009eafeb40982f.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/vendors-139c9712-a0c433c32352288e.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.164","Mon, 20 Oct 2025 07:27:44 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/vendors-139c9712-a0c433c32352288e.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/features/keyword-tracking","text/html; charset=utf-8","200","OK","Indexable","","Keyword Tracking - Monitor Rankings | AI SEO Turbo","50","462","Track keyword positions across search engines, monitor ranking changes, and get alerts for SERP movements to optimize your SEO strategy.","136","891","keyword tracking, ranking monitor, SERP tracking, SEO alerts","60","Monitor Your Search Rankings 24/7","33","Keyword Rankings","16","SERP Features Monitoring","24","index,follow","","","","https://www.aiseoturbo.com/features/keyword-tracking","","","","","","145666","21513","21513","8.383","","1227","388","3.162","50.421","Fairly Hard","8.614","1","1","","60","58","0","98.310","17","15","0","3","3","0","","","","","a8f930ee12cde5f925af0da91948e5f5","0.509","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/features/keyword-tracking","2025-10-20 11:48:15"
"https://www.aiseoturbo.com/_next/static/chunks/app/features/ai-assistant/page-fc2e0b4d71348f73.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.305","Mon, 20 Oct 2025 09:48:16 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/app/features/ai-assistant/page-fc2e0b4d71348f73.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/app/demo/page-f8c4b172463ba2bd.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.294","Mon, 20 Oct 2025 09:48:16 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/app/demo/page-f8c4b172463ba2bd.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/contact","text/html; charset=utf-8","200","OK","Indexable","","Contact Us - Get SEO Help Today | AI SEO Turbo","46","422","Get in touch with AISEOTurbo for expert SEO consultation and support. We are here to help optimize your website and boost your search rankings.","143","922","contact aiseoturbo,seo consultation,seo support,seo experts contact","67","Get In Touch","12","Expert SEO Support When You Need It","35","Why Choose AI SEO Turbo?","24","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/contact","","","","","","73656","14198","14198","5.533","","240","62","3.871","54.151","Fairly Hard","3.053","1","0","","88","58","0","98.310","17","15","0","3","3","0","","","","","ea5d5a0a64e7452a58eb71c260be9b1d","0.478","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/contact","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/app/features/keyword-tracking/page-c45f314ab7dfc95c.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.306","Mon, 20 Oct 2025 09:48:16 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/app/features/keyword-tracking/page-c45f314ab7dfc95c.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/help/category/seo-tools-features","text/html; charset=utf-8","200","OK","Indexable","","SEO Tools & Features - Master AI SEO Turbo | AI SEO Turbo","57","522","Guide to AI SEO Turbo features: audits, competitor analysis, keyword tracking, site crawling, and AI assistant.","111","688","SEO tools,SEO features,SEO audit guide,competitor analysis,keyword tracking,site crawler,AI assistant","101","SEO Tools & Features","20","Complete guides to every AI SEO tool and feature.","49","Master AI-Powered SEO Tools & Features","38","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/category/seo-tools-features","","","","","","62319","14048","14048","5.474","","817","157","5.204","36.599","Hard","11.571","2","2","","8","8","0","13.560","27","22","0","3","3","0","","","","","6e584780c5bbad276314c9728001279","0.463","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/category/seo-tools-features","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/app/contact/page-4536f8a52f212926.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","330","330","330","0.129","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.289","Mon, 20 Oct 2025 09:48:16 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/app/contact/page-4536f8a52f212926.js","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/help/api/authentication","text/html; charset=utf-8","200","OK","Indexable","","API Authentication - Secure Access Tokens | AI SEO Turbo","56","513","Complete guide to API authentication for AI SEO Turbo. Learn to generate, manage, and secure your API access tokens for SEO audits and integrations.","148","957","API authentication,access tokens,API security,OAuth tokens,API keys,secure authentication,token management","106","Authentication","14","Secure API access","17","Generating API keys","19","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/api/authentication","","","","","","58109","13482","13482","5.254","","524","147","3.565","45.964","Hard","8.642","2","2","","4","3","0","5.080","22","17","0","3","3","0","","","","","a5d1c10620a1d388a92c8d66591ef40a","0.465","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/api/authentication","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/help/troubleshooting/login-issues","text/html; charset=utf-8","200","OK","Indexable","","Login Issues - Fix Account Access Problems | AI SEO Turbo","57","522","Solve login problems with AI SEO Turbo. Learn to fix password issues, account lockouts, email verification problems, and access your account.","141","898","login issues,account access,password problems,login troubleshooting,account lockout,authentication issues","105","Login issues","12","Common login problems","21","Quick fixes to try first","24","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/troubleshooting/login-issues","","","","","","60418","13923","13923","5.426","","730","141","5.177","68.654","Normal","9.914","2","2","","4","3","0","5.080","22","18","0","3","3","0","","","","","55e6c42fe41e7da1a8e3feff325ee27f","0.481","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/troubleshooting/login-issues","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/help/troubleshooting/performance","text/html; charset=utf-8","200","OK","Indexable","","Performance Issues - Speed Up AI SEO Turbo | AI SEO Turbo","57","530","Resolve performance problems in AI SEO Turbo. Learn to fix slow loading, optimize audits, improve dashboard speed, and enhance platform performance.","148","974","performance issues,slow loading,speed optimization,dashboard performance,audit speed,platform optimization","106","Performance issues","18","Slow performance troubleshooting","32","Quick performance checks","24","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/troubleshooting/performance","","","","","","63950","14306","14306","5.575","","866","159","5.447","59.851","Fairly Hard","11.740","2","2","","5","4","0","6.780","22","18","0","3","3","0","","","","","d00fda6a1d3c116d2d836a07b2be9e4a","0.462","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/troubleshooting/performance","2025-10-20 11:48:16"
"https://www.aiseoturbo.com/_next/static/chunks/app/help/page-de69ac222582d8fe.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.294","Mon, 20 Oct 2025 09:48:17 GMT","","","","","1.1","","","","","","https://www.aiseoturbo.com/_next/static/chunks/app/help/page-de69ac222582d8fe.js","2025-10-20 11:48:17"
"https://www.aiseoturbo.com/help/category/account-billing","text/html; charset=utf-8","200","OK","Indexable","","Account & Billing - Subscription Management | AI SEO Turbo","58","531","Complete guide to account management and billing for AI SEO Turbo. Learn about subscriptions, payments, invoices, and account settings.","135","880","account management,billing help,subscription management,payment help,account settings,billing support","101","Account & Billing","17","Manage subscriptions, payments, and account settings.","53","Master Your AI SEO Turbo Account & Billing","42","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/category/account-billing","","","","","","61714","13924","13924","5.426","","748","170","4.400","63.254","Normal","9.903","2","2","","8","8","0","13.560","27","22","0","3","3","0","","","","","26fac16da9f3dce2b8bc772ca431a8b3","0.450","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/category/account-billing","2025-10-20 11:48:17"
"https://www.aiseoturbo.com/help/security/two-factor-authentication","text/html; charset=utf-8","200","OK","Indexable","","Two-Factor Authentication - Secure Account | AI SEO Turbo","57","521","Set up and manage two-factor authentication (2FA) for your AI SEO Turbo account. Learn to enable 2FA, use authenticator apps, and secure your SEO data.","151","982","two-factor authentication,2FA setup,account security,authenticator app,login security,account protection","104","Two-factor authentication","25","Enhanced account security","25","Why use two-factor authentication?","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/security/two-factor-authentication","","","","","","58614","13636","13636","5.314","","733","144","5.090","62.592","Normal","9.797","2","2","","6","6","0","10.170","22","18","0","3","3","0","","","","","339fb14a24105fd18e6e5006f66e900d","0.465","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/security/two-factor-authentication","2025-10-20 11:48:17"
"https://www.aiseoturbo.com/help/features/seo-audit","text/html; charset=utf-8","200","OK","Indexable","","SEO Audit Guide - Complete Website Analysis | AI SEO Turbo","58","531","Complete walkthrough of SEO audits with AI SEO Turbo. Learn to analyze websites, identify issues, and get recommendations for better rankings.","142","920","SEO audit,website analysis,SEO issues,audit walkthrough,SEO recommendations,technical SEO,on-page SEO","101","Complete SEO audit walkthrough","30","What you'll learn","17","SEO Audit Overview","18","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/features/seo-audit","","","","","","54968","12473","12473","4.861","","382","87","4.391","53.996","Fairly Hard","6.547","2","2","","5","5","0","8.470","22","19","0","3","3","0","","","","","3cadf7513d3a3a944903888a9f87b1f3","0.501","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/features/seo-audit","2025-10-20 11:48:17"
"https://www.aiseoturbo.com/help/category/api-integrations","text/html; charset=utf-8","200","OK","Indexable","","API & Integrations Help - Connect & Automate | AI SEO Turbo","59","535","Master API integrations and automation with AI SEO Turbo. Learn to connect with your tools, set up webhooks, and automate SEO workflows.","136","895","API integrations,automation,webhooks,API documentation,workflow automation,SEO API,integrations guide","101","API & Integrations","18","Connect and automate workflows with API and integrations.","57","AI SEO Turbo API: Power Your Applications","41","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/category/api-integrations","","","","","","61724","14107","14107","5.497","","700","201","3.483","39.297","Hard","9.763","2","2","","7","5","0","8.470","27","21","0","3","3","0","","","","","4c87fef9b0903a59fa22905f34d24280","0.503","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/category/api-integrations","2025-10-20 11:48:17"
"https://www.aiseoturbo.com/status","text/html; charset=utf-8","200","OK","Indexable","","System Status - Service Availability | AI SEO Turbo","51","440","Check the current status of AI SEO Turbo services including API, web application, database, and crawler services. Monitor uptime and service health.","148","938","system status,service availability,uptime,API status,service health","67","System Status","13","Committed to Reliability & Transparency","39","Service Status","14","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/status","","","","","","57076","13898","13898","5.416","","825","183","4.508","36.238","Hard","12.605","2","0","","3","3","0","5.080","17","16","0","3","3","0","","","","","f14adf995256d0de0eaea033a4439784","0.509","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/status","2025-10-20 11:48:17"
"https://www.aiseoturbo.com/help/category/security-privacy","text/html; charset=utf-8","200","OK","Indexable","","Security & Privacy Guide - Data Protection | AI SEO Turbo","57","498","Learn about AI SEO Turbo security measures, data privacy, GDPR compliance, and best practices for protecting your SEO data and account.","135","879","security,privacy,data protection,GDPR compliance,account security,two-factor authentication,data privacy","104","Security & Privacy","18","Secure your account with comprehensive security and privacy guides.","67","Security & Privacy: Your Data Protection is Our Top Priority","60","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/category/security-privacy","","","","","","61947","13739","13739","5.354","","656","138","4.754","45.964","Hard","9.004","2","2","","9","8","0","13.560","29","22","0","3","3","0","","","","","5ad3503ba916f0302e95b5c660cc7f86","0.484","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/category/security-privacy","2025-10-20 11:48:17"
"https://www.aiseoturbo.com/help/troubleshooting/sync-issues","text/html; charset=utf-8","200","OK","Indexable","","Sync Issues - Fix Data Synchronization | AI SEO Turbo","53","472","Resolve data synchronization problems in AI SEO Turbo. Learn to fix sync errors, reconnect accounts, and ensure your SEO data stays up to date.","143","914","sync issues,data synchronization,sync errors,data connection,account sync,data refresh","86","Sync issues","11","Data synchronization problems","29","Quick checks to try first","25","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/troubleshooting/sync-issues","","","","","","62107","14015","14015","5.461","","783","138","5.674","73.906","Fairly Easy","10.440","2","2","","4","4","0","6.780","22","18","0","3","3","0","","","","","1e16060bcd1ea7c5750914b75516f3b7","0.458","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/troubleshooting/sync-issues","2025-10-20 11:48:17"
"https://www.aiseoturbo.com/help/security/privacy","text/html; charset=utf-8","200","OK","Indexable","","Privacy Settings Guide - Control Your Data | AI SEO Turbo","57","501","Manage your privacy settings in AI SEO Turbo. Learn to control data sharing, configure privacy preferences, and protect your SEO analysis data.","143","905","privacy settings,data control,privacy preferences,data protection,privacy controls,account privacy","98","Privacy settings","16","Your privacy matters","20","What information we collect","27","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://www.aiseoturbo.com/help/security/privacy","","","","","","58630","13651","13651","5.320","","720","140","5.143","65.198","Normal","9.522","2","2","","6","6","0","10.170","24","19","0","3","3","0","","","","","b7dd1dad5d48118a6240fbd51b43e36e","0.525","","","","","en","1.1","","","","","","https://www.aiseoturbo.com/help/security/privacy","2025-10-20 11:48:18"
